144.6774194,2.193548387,14.46774194
153.5806452,-0.225806452,15.35806452
149.5806452,1.35483871,14.95806452
142.3225806,10.5483871,14.23225806
141.7419355,3.677419355,14.17419355
152.0322581,1.838709677,15.20322581
148.7096774,1.419354839,14.87096774
154.1935484,0.612903226,15.41935484
154.9032258,12.35483871,15.49032258
146,-0.225806452,14.6
161.9677419,6.35483871,16.19677419
166.8709677,36.93548387,16.68709677
160.8387097,20.58064516,16.08387097
151.4516129,45.96774194,15.14516129
141.9032258,40.03225806,14.19032258
143.2580645,1.419354839,14.32580645
150.9032258,-0.032258065,15.09032258
186.0322581,0,18.60322581
217,5.967741935,21.7
195,38.51612903,19.5
191.3225806,61.16129032,19.13225806
177.0322581,2.741935484,17.70322581
150.9354839,141.5483871,15.09354839
161.2903226,118.6451613,16.12903226
204.3548387,52.51612903,20.43548387
195.1935484,10.87096774,19.51935484
187.1935484,0.806451613,18.71935484
184.5483871,30.19354839,18.45483871
179.4193548,4.806451613,17.94193548
171.6451613,1.967741935,17.16451613
189.8125,0,18.98125
212.25,0,21.225
245,0,24.5
263.25,3.34375,26.325
219.34375,28.53125,21.934375
194.4375,97.46875,19.44375
219.75,10.84375,21.975
228,0,22.8
214.75,0.6875,21.475
187.875,20.5625,18.7875
203.03125,16.34375,20.303125
202.65625,33.4375,20.265625
197.4375,227.4375,19.74375
207.5625,19.59375,20.75625
182.8125,0,18.28125
188.8125,0,18.88125
201.46875,0,20.146875
212.75,40.21875,21.275
195.59375,34.0625,19.559375
184.40625,16.5,18.440625
181.3125,0,18.13125
182.78125,30.9375,18.278125
187.5625,12.15625,18.75625
190.65625,75.25,19.065625
190,40.96875,19
186.375,88.59375,18.6375
170.125,30.59375,17.0125
160.3125,58.15625,16.03125
165.28125,24.78125,16.528125
159.9375,45.875,15.99375
153.6875,45.875,15.36875
157.1875,14.71875,15.71875
151.71875,93.71875,15.171875
140.75,77.28125,14.075
125.96875,74.8125,12.596875
126.375,35.65625,12.6375
134.78125,13.625,13.478125
133.75,105.59375,13.375
125.46875,51.71875,12.546875
124.40625,21.40625,12.440625
131,66.15625,13.1
138.03125,92.96875,13.803125
149.5,-0.03125,14.95
171.34375,23.03125,17.134375
171.8125,1.75,17.18125
163.28125,53.625,16.328125
148.34375,31.84375,14.834375
152.5,0.78125,15.25
163.09375,0.125,16.309375
164.8125,0,16.48125
179.9375,0,17.99375
184.40625,0.46875,18.440625
173.875,2.8125,17.3875
166.6875,0.125,16.66875
146.0625,0.03125,14.60625
145.625,0.28125,14.5625
146.5625,0.03125,14.65625
155.21875,-0.21875,15.521875
156.84375,0,15.684375
164.25,0,16.425
157.375,1.15625,15.7375
167.9375,0,16.79375
182.625,0.71875,18.2625
186.6875,0,18.66875
188.9375,13.9375,18.89375
179,1.15625,17.9
174.625,19.40625,17.4625
155.84375,30.46875,15.584375
133.53125,6.03125,13.353125
129.78125,0,12.978125
130.15625,98.1875,13.015625
143.09375,1.21875,14.309375
155.03125,4.15625,15.503125
144.5,0,14.45
154.21875,0,15.421875
163.6875,16.6875,16.36875
160.9375,4.96875,16.09375
160.53125,4.09375,16.053125
156.75,1.1875,15.675
157.34375,0,15.734375
158.875,40.40625,15.8875
130.46875,8.0625,13.046875
138.09375,9.15625,13.809375
125.5625,73.78125,12.55625
131.53125,59.125,13.153125
148.9375,10.625,14.89375
137.90625,6.46875,13.790625
121.21875,39.28125,12.121875
127.5625,21.65625,12.75625
146.25,14.96875,14.625
126.9375,20.09375,12.69375
132.8125,14.6875,13.28125
138.59375,43.40625,13.859375
145.15625,9.9375,14.515625
170.5625,-0.0625,17.05625
171.1875,15.625,17.11875
144.46875,23.28125,14.446875
115.15625,165.34375,11.515625
102.5625,36,10.25625
120.65625,0.90625,12.065625
117.46875,51.5625,11.746875
121.8125,4.0625,12.18125
126.9375,0,12.69375
126.5625,0,12.65625
95.28125,0,9.528125
106,15.5,10.6
123.875,0.46875,12.3875
135.0625,-0.03125,13.50625
143.21875,-0.03125,14.321875
145.5,24.6875,14.55
125.4375,99.71875,12.54375
91.65625,8.875,9.165625
70.40625,0,7.040625
65.1875,1.125,6.51875
78.84375,9.09375,7.884375
99.78125,0.15625,9.978125
96.9375,0.59375,9.69375
95.28125,10.875,9.528125
90.96875,1.9375,9.096875
94.4375,3.125,9.44375
82.21875,0,8.221875
97.96875,28.03125,9.796875
95.1875,52.03125,9.51875
86.125,118.03125,8.6125
92.84375,1.875,9.284375
78.46875,0.71875,7.846875
76.15625,0.09375,7.615625
65.25,0,6.525
49.21875,-0.125,4.921875
78.90625,0.46875,7.890625
106.4375,22.5625,10.64375
69.1875,19.4375,6.91875
45.09375,-0.03125,4.509375
50.375,2.9375,5.0375
66.53125,16,6.653125
54.9375,-0.15625,5.49375
27.84375,0,2.784375
23.1875,13.46875,2.31875
12.90625,-0.03125,1.290625
7,-0.09375,0.7
-5.59375,-0.15625,-0.559375
1.125,-0.03125,0.1125
36.25,10.5625,3.625
42.78125,4.125,4.278125
41.75,48.5625,4.175
34.46875,37.71875,3.446875
31.5,3.28125,3.15
62.46875,54.03125,6.246875
61.375,59.40625,6.1375
73.15625,156,7.315625
42.21875,4.5625,4.221875
29.5625,1.875,2.95625
54,36.3125,5.4
50.875,12.78125,5.0875
75.28125,34.40625,7.528125
110.625,22.3125,11.0625
88.90625,119.15625,8.890625
69.71875,20.8125,6.971875
74.5625,1.875,7.45625
109.21875,14.46875,10.921875
107.40625,4.75,10.740625
79.34375,52.96875,7.934375
51.34375,23.84375,5.134375
24.4375,4.65625,2.44375
9.15625,122.375,0.915625
-6.46875,3.5625,-0.646875
33,18.03125,3.3
45.09375,3.75,4.509375
45.8125,0.65625,4.58125
